Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY
Date,,,,,,,,,,,,,,,
2010-04-19,7.425488471984863,17.422454833984375,91.0459213256836,7.450132667753138,17.422454833984375,91.13711372069913,7.266200839436895,17.296478540481214,90.02763233776646,7.4242862769457565,17.31537534492638,90.43798941875093,566924400,26468600,217947800
2010-04-20,7.350951671600342,17.154748916625977,91.8590087890625,7.4910041394541516,17.412999119695055,91.93500532902388,7.301963442971345,17.107507527679847,91.09149475540609,7.469665585491037,17.390953458559775,91.61583493526327,738326400,32508800,157708000
2010-04-21,7.790645122528076,17.066566467285156,91.69188690185547,7.821601236898575,17.189393848316673,92.12504077195042,7.685755634129575,17.006728410935334,91.18273644586012,7.778022077316826,17.186243781383325,91.91225844824501,982391200,19263200,192910100
2010-04-22,8.008540153503418,17.104358673095703,91.96540832519531,8.016955519544897,17.16734558986535,92.0793973514679,7.699883370588023,17.006727029865264,90.5215666514848,7.761194520642462,17.05081835216339,91.04590689598241,793424800,20295600,115360300
2010-04-23,8.13957691192627,16.968936920166016,92.56575775146484,8.180149797873456,17.151601165865422,92.60375603131557,8.02446952543594,16.92484559194197,91.66905284558867,8.054222654117124,17.151601165865422,91.90463174476086,796955600,21675400,177335500
2010-04-26,8.099600791931152,16.92169189453125,92.21617126464844,8.1885607853862,17.116953963946408,92.8013121526305,8.060229319758095,16.92169189453125,92.12498469343605,8.17112976609109,17.00672566703422,92.59613077195867,479068800,17890800,143457300
2010-04-27,7.875400543212891,16.650854110717773,90.0352554321289,8.049714842470486,16.962644802046405,92.2086196394105,7.829718728603002,16.6414063084166,89.86047141453079,8.032583961358391,16.899656650107392,91.68427918206628,709343600,27600400,355853300
2010-04-28,7.862175464630127,16.8051700592041,90.71915435791016,7.934304756407126,16.87130705857579,90.9471324429028,7.706194276127292,16.55321872726525,89.87564356025034,7.911764804151836,16.694940525519236,90.46838542168649,758402400,24754600,300674100
2010-04-29,8.073756217956543,16.924842834472656,91.84381866455078,8.11462923874178,17.066564594560415,92.03379843081079,7.874496830861994,16.8681536498782,91.24348190744251,7.904851047731424,16.887049243810754,91.26627855175813,558840800,17437600,193775000
2010-04-30,7.846846103668213,16.83351707458496,90.28599548339844,8.13175902891825,16.994135696306135,91.95782114993804,7.844141566820421,16.817770339341536,90.26319883574453,8.093890697850025,16.88705621469239,91.85902794647349,542463600,19349600,270000900
2010-05-03,8.004932403564453,16.931142807006836,91.45626831054688,8.050915960049336,16.99098206611337,91.70704302086314,7.90064399591228,16.776823162928885,90.58236013072305,7.929496675285811,16.91539607617827,90.71914580928437,454342000,16123400,182747900
2010-05-04,7.774415493011475,16.74848175048828,89.3056869506836,7.912965632774138,16.943743892955467,90.4531663748248,7.7164116011116,16.707539281432673,88.84973666620996,7.9009444874870685,16.81461875337896,90.4379705443554,723819600,23282800,360353400
2010-05-05,7.693570613861084,16.899646759033203,88.77374267578125,7.758187385588809,16.975232737400656,89.51846589147289,7.475377055883718,16.75477493534382,88.12781264656061,7.604610599339169,16.827210847188514,88.57616210056148,883103200,23670400,328973200
2010-05-06,7.400843620300293,16.471332550048828,85.82526397705078,7.761493272201357,17.069717969453865,88.91053363067302,5.9882962746100175,16.128048510760415,79.79150454034757,7.62865394228691,16.90279924850903,88.34819512679859,1285860800,47912000,647356600
2010-05-07,7.088582515716553,16.58786392211914,84.54859924316406,7.410463524061868,16.641404265183287,86.45599197717794,6.7685056030695145,16.23198312994707,83.14275009175554,7.324508957483504,16.436693096865717,85.5972854960462,1676018400,43535600,637558800
2010-05-10,7.6334614753723145,17.019329071044922,88.27222442626953,7.653297690605477,17.03507580410225,88.64458324200162,7.469365889291675,16.770526603983463,87.32232534694616,7.521059465850873,16.95948980346886,88.00624804587989,984306400,35311400,396159600
2010-05-11,7.709499835968018,16.883901596069336,88.02143096923828,7.810781943446653,17.02877343319106,89.18410626757185,7.528573523293886,16.84925806949708,87.32230678690632,7.56884544579482,16.887050461485686,87.44389082840105,848906800,23165200,317849800
2010-05-12,7.876900672912598,17.013025283813477,89.25248718261719,7.908156935033827,17.038219809237592,89.38167782315831,7.77501747295331,16.824060936839917,88.21899684462045,7.791245497611266,16.943738236450002,88.37098412828,654379600,24005400,235607100
2010-05-13,7.764799118041992,16.846113204956055,88.14302825927734,7.964358646445175,17.00673181010268,89.4272935898628,7.705892373367204,16.83351533750176,88.06703749720585,7.910861778554802,16.99098507648419,89.00933570188424,599712400,19319800,234452500
2010-05-14,7.628352642059326,16.798879623413086,86.54719543457031,7.708296996337488,16.89651133953815,87.6414809152143,7.49851880543712,16.647708747780264,85.77208041759634,7.668625367917748,16.8051785600727,87.48189858224093,759362800,25868200,345601400
2010-05-17,7.640376567840576,16.820919036865234,86.59280395507812,7.699283329540741,16.865010375663488,87.02595773436947,7.444723714855879,16.644552480273344,84.93617961015742,7.654802910101883,16.84296470626436,86.78278378455194,762834800,17393400,325739800
2010-05-18,7.584475994110107,16.723285675048828,85.41494750976562,7.7705112830722465,16.918549014942506,87.55792013112728,7.521361550103643,16.716987942767265,85.13377522552419,7.723326326364042,16.912250081262187,87.29954450279521,782678400,20435600,360556800
2010-05-19,7.463657379150391,16.72957992553711,84.92857360839844,7.601305508712131,16.80201584048533,85.69608784585644,7.358768664974356,16.52171997786878,83.86468554138192,7.498520234705768,16.691787535433345,84.93616862623372,1025726800,21119200,394742700
2010-05-20,7.145683288574219,16.23198127746582,81.72172546386719,7.328713040923292,16.53432289346781,83.50753473025804,7.099098639309287,16.228831209845648,81.66853134266319,7.26950534570787,16.53432289346781,83.11997424850065,1282915200,29290400,530418300
2010-05-21,7.282729625701904,16.24772071838379,82.91480255126953,7.3482476341018375,16.288663169276997,83.11997822924705,6.9530345391030535,15.841448678454432,80.0651049265977,6.997213992090183,16.011516211643222,80.4830628973061,1223891200,34233400,500909400
2010-05-24,7.416170120239258,16.20677947998047,81.85090637207031,7.540594883433723,16.33590457193638,83.127571016512,7.4011434866862835,16.068206591495546,81.77491560229771,7.431798653768985,16.12804463850983,82.46643914426973,754238800,16832600,269823000
2010-05-25,7.369887351989746,15.94223690032959,81.93445587158203,7.416170250884204,15.976880437003013,81.97245413581216,7.127650695744784,15.728077947620083,79.32033299056458,7.193468860628888,15.863502026580472,79.87507634063022,1048006400,28693800,396505200
2010-05-26,7.336526393890381,15.772171974182129,81.4405746459961,7.577561642954311,16.02412335367088,83.1883918842442,7.325706640382292,15.728079431547522,81.19740062828318,7.515950361499818,16.008376617715136,82.43607317283956,850654000,32607800,349719300
2010-05-27,7.614227771759033,16.13434600830078,84.16861724853516,7.630457403708084,16.14064494073816,84.19901469963371,7.486798316218411,15.828854392779771,82.66397530662205,7.531578874648172,15.93908390833612,82.9755448320915,666282400,22663600,300870500
2010-05-28,7.7203192710876465,16.187889099121094,83.11238098144531,7.796055946492876,16.361105565849304,84.13827093927499,7.61422757501392,16.06191283164673,82.71721967469384,7.79575579902751,16.11860203187032,84.07747600012483,815614800,23577000,297933500
2010-06-01,7.8390350341796875,16.153242111206055,81.71409606933594,7.992611860558833,16.411492323044143,83.55309881377647,7.782833612021344,15.976875614736775,81.59251203384453,7.804773273294582,16.099701788489224,82.33722947025059,876472800,24274800,277909400
2010-06-02,7.932801723480225,16.505971908569336,83.84188842773438,7.958347158401793,16.505971908569336,83.84948344552755,7.824004702462592,16.115446571211173,81.69891647218468,7.950532892439954,16.231975000117057,82.13207019305992,688548000,18742200,240243700
2010-06-03,7.907858371734619,16.613059997558594,84.13065338134766,7.980889713791403,16.69179487906361,84.39662394004864,7.826410861897817,16.518578380032363,83.2719467781921,7.969769008448815,16.587864258805492,84.08506008491987,650106800,23564400,226618300
2010-06-04,7.692668914794922,16.146947860717773,81.17454528808594,7.871190030745927,16.42094488171636,83.0819435530431,7.652697140744601,16.06821298790448,80.90097399121075,7.760290367230925,16.42094488171636,82.53480095929271,758304400,23942800,398475600
2010-06-07,7.541799068450928,15.998920440673828,80.16388702392578,7.7885436150987895,16.219378249391845,81.77491806107574,7.530077263943831,15.989472643616816,80.10309788491438,7.762697220743347,16.134344471683534,81.46334835859857,886942000,20177800,264609100
2010-06-08,7.493410110473633,16.238279342651367,81.02259063720703,7.627752583311897,16.32016307541371,81.18217298026754,7.382810585931765,15.910742008804545,79.52554882189959,7.610921854507705,15.99577580901855,80.22467312418091,1000770400,22429800,357774300
2010-06-09,7.309177875518799,16.172136306762695,80.58940887451172,7.57065047299721,16.329605993104682,82.28402492640707,7.287840118054284,16.115447123567712,80.24744186028289,7.557726475471689,16.238274488089086,81.49370850397005,854630000,17645800,268023300
2010-06-10,7.528871059417725,16.518577575683594,82.9451904296875,7.542995640238761,16.534324310938043,83.04397784873791,7.279120381846772,16.332763216323762,80.5818410091115,7.358463609542937,16.332763216323762,81.96489386443717,776356000,18790000,317890600
2010-06-11,7.619040489196777,16.404237747192383,83.34793090820312,7.629559298151263,16.429645422717297,83.40112501571198,7.434507499696764,16.239083615811957,82.1624589135928,7.4603538994212,16.423293200945462,82.21565302110166,545759200,14946000,214128200
2010-06-14,7.642179489135742,16.359777450561523,83.21876525878906,7.788543134813054,16.505876175124808,84.44223581166769,7.634065073274952,16.343897496811525,83.13517367087381,7.692670882062417,16.49634723362456,83.98627958750295,602960400,13656400,207196100
2010-06-15,7.804772853851318,16.572566986083984,85.11095428466797,7.809581634423569,16.57891920770342,85.1869450485917,7.678845721482652,16.375652962130985,83.65950576351315,7.683053404483371,16.461406136649806,83.80389227337479,585074000,16368600,238268700
2010-06-16,8.031982421875,16.642440795898438,85.08056640625,8.047009057696604,16.655144028020356,85.43012859786597,7.8330231507215515,16.44235004833839,84.50302609945113,7.847148541508566,16.46140671386492,84.67020927755536,783678000,16784800,216374000
2010-06-17,8.170828819274902,16.629737854003906,85.21736145019531,8.201784926157323,16.737723211947927,85.36174799214166,8.099599999469616,16.528104718475713,84.3890520832346,8.132659545445156,16.67420219935217,85.32374970287421,872855200,20740200,263185800
2010-06-18,8.23695182800293,16.61385154724121,85.30972290039062,8.26490326720494,16.747244532249493,85.615132078281,8.157308403660933,16.59797039149654,85.03484998004396,8.182253552379416,16.639259215620946,85.38607519486321,784621600,28405800,174006600
2010-06-21,8.119739532470703,16.667842864990234,85.06538391113281,8.385418198702922,16.82664472293972,86.43210557954816,8.076461316388826,16.60114637542634,84.59199041027706,8.34574656750565,16.775828176858365,86.37102724500718,776490400,18346400,213140700
2010-06-22,8.230339050292969,16.66149139404297,83.66049194335938,8.294053778102116,16.858406579074245,85.43952908817896,8.159712102730948,16.651963669837677,83.53832942767815,8.179547517036305,16.66149139404297,85.06539873818964,717262000,20805000,239355400
2010-06-23,8.143782615661621,16.59161949157715,83.40088653564453,8.254683094345834,16.721836973225322,84.0117107176372,8.051516158850282,16.518569567047752,82.8282355882914,8.252278704426754,16.693252588884892,83.71393269103811,768457200,20718000,254639900
